"row ID","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"Row37278","MountGinini",6.2,16.6,2.8,,,"WNW",39,"NW","WNW",9,13,80,63,,,,,10.7,16.3,"Yes",0
"Row37279","MountGinini",6.2,18.3,0.4,,,"NW",24,"NW","NNW",6,7,83,59,,,,,9.7,16.4,"No",1
"Row37280","MountGinini",10,20.3,30.6,,,"SSW",43,"NNW","WNW",11,13,80,63,,,,,14.7,18.5,"Yes",1
"Row37281","MountGinini",9.8,18.9,0.2,,,"WNW",33,"W","W",17,11,94,74,,,,,12.2,18.5,"No",0
"Row37282","MountGinini",6.7,15.6,15.6,,,"ESE",35,"SE","SSE",9,9,94,68,,,,,8.8,14.1,"Yes",1
"Row37283","MountGinini",7.6,14.1,3.4,,,"ESE",22,"ESE","WNW",4,9,74,92,,,,,10.7,11.8,"Yes",1
"Row37284","MountGinini",8.2,19,1.8,,,"WSW",37,"WSW","W",19,9,88,62,,,,,11.3,17.7,"Yes",0
"Row37285","MountGinini",9.8,22.2,0,,,"NE",28,"NNW","WNW",11,9,65,57,,,,,15.2,20.3,"No",0
"Row37286","MountGinini",11.6,22.3,0,,,"ENE",44,"NNE","N",7,9,27,31,,,,,16.4,21.6,"No",0
"Row37287","MountGinini",11.3,14.4,0,,,"NW",41,"NW","N",20,13,99,,,,,,12.6,,"No",1
"Row37288","MountGinini",11.1,12,48.2,,,"ENE",48,"ESE","E",11,20,,,,,,,,,"Yes",1
"Row37289","MountGinini",8.3,14.8,89.4,,,"W",67,"NNW","W",28,24,,,,,,,,,"Yes",1
"Row37290","MountGinini",6,8.1,53.6,,,"ESE",54,"ESE","E",26,30,,,,,,,,,"Yes",1
"Row37291","MountGinini",4,12.3,5.2,,,"ENE",72,"ENE","ENE",35,39,,,,,,,,,"Yes",1
"Row37292","MountGinini",4.8,16.1,17.6,,,"WSW",46,"SW","WSW",19,7,100,66,,,,,6.3,14.9,"Yes",0
"Row37293","MountGinini",6.3,13.8,0.4,,,"SSE",41,"NNE","WNW",6,7,,90,,,,,,11.6,"No",0
"Row37294","MountGinini",2.1,5.4,0.4,,,"SSE",78,"SSE","ESE",43,13,98,,,,,,2.7,,"No",1
"Row37295","MountGinini",5,13.4,6,,,"SW",44,"SSW","WSW",13,20,,93,,,,,,10.2,"Yes",0
"Row37296","MountGinini",6.3,16.6,0.2,,,"WNW",35,"WNW","WNW",20,11,,65,,,,,,15.3,"No",0
"Row37297","MountGinini",7.9,15.2,0.2,,,"ENE",30,"NE","NNE",13,9,,78,,,,,,14.9,"No",0
"Row37298","MountGinini",8.5,17.9,0.4,,,"NW",30,"WNW","NW",11,11,,75,,,,,,16.5,"No",0
"Row37299","MountGinini",10,18.1,0,,,"NNE",37,"NW","N",13,9,94,85,,,,,12.4,14.1,"No",1
"Row37300","MountGinini",10.7,13.2,3.2,,,"NW",50,"WNW","WNW",11,15,,,,,,,,,"Yes",1
"Row37301","MountGinini",8.2,16.1,5.2,,,"E",31,"NE","WNW",6,9,,77,,,,,,14.1,"Yes",0
"Row37302","MountGinini",4.6,10.6,0.6,,,"E",67,"E","E",31,20,,94,,,,,,9.7,"No",0
"Row37303","MountGinini",4.8,18,0.2,,,"NE",39,"NNE","NW",9,13,,66,,,,,,17,"No",0
"Row37304","MountGinini",7.2,13.6,0.2,,,"W",41,"NNE","NW",11,20,,83,,,,,,12.2,"No",0
"Row37305","MountGinini",-1,6.9,0.6,,,"WSW",78,"SW","WSW",22,24,,82,,,,,,4.7,"No",0
"Row37306","MountGinini",-0.1,12.9,0.2,,,"NNE",28,"NNE","W",13,7,,72,,,,,,9.6,"No",0
"Row37307","MountGinini",2.6,13.6,0.2,,,"NNW",24,"N","NNW",9,9,,72,,,,,,11.9,"No",0
"Row37308","MountGinini",6.4,11.7,0,,,"NNW",31,"N","NNW",9,11,93,93,,,,,8.9,10.8,"No",1
"Row37309","MountGinini",6.6,8.8,6.6,,,"NE",31,"NNE","N",15,6,,,,,,,,,"Yes",1
"Row37310","MountGinini",5.3,14.9,2.6,,,"SW",24,"SW","SW",13,7,59,41,,,,,7.9,13.9,"Yes",0
"Row37311","MountGinini",5.7,15.7,0.2,,,"W",24,"NW","WNW",6,11,88,65,,,,,9.4,14.4,"No",0
"Row37312","MountGinini",6.3,17,0.2,,,"SW",48,"W","WSW",15,15,76,59,,,,,8.8,16.1,"No",0
"Row37313","MountGinini",8.5,16.6,0,,,"WNW",41,"WNW","SW",15,7,72,93,,,,,13.6,9.3,"No",1
"Row37314","MountGinini",7.1,15.6,2.4,,,"W",43,"WNW","W",11,13,,71,,,,,,14.6,"Yes",0
"Row37315","MountGinini",10.8,18.5,0,,,"NNE",26,"NNE","NNE",9,7,81,79,,,,,15.1,17,"No",0
"Row37316","MountGinini",10.3,19.2,0.2,,,"WNW",26,"N","WNW",6,11,83,78,,,,,15.3,17.1,"No",0
"Row37317","MountGinini",3.3,12.8,0,,,"SW",54,"NNW","NW",17,17,,72,,,,,,11.5,"No",0
"Row37318","MountGinini",-4.5,5.8,1,,,"S",56,"SE","SSE",13,11,93,60,,,,,-1.1,3.5,"No",0
"Row37319","MountGinini",-3,9.4,0.4,,,"S",33,"E","NE",15,4,81,73,,,,,3.4,7.1,"No",0
"Row37320","MountGinini",2,14,0.2,,,"SSW",28,"SE","WNW",4,7,28,65,,,,,8.9,12.9,"No",0
"Row37321","MountGinini",5.9,14.7,0,,,"NNE",28,"NW","WNW",11,6,39,60,,,,,10.8,13.8,"No",0
"Row37322","MountGinini",5.4,9.6,0,,,"WSW",41,"W","WSW",22,20,86,85,,,,,7,8,"No",0
"Row37323","MountGinini",4.7,11.2,0,,,"ESE",50,"ESE","ESE",9,9,70,90,,,,,7,7.4,"No",1
"Row37324","MountGinini",6.4,9.7,9.8,,,"ENE",78,"E","E",24,31,,,,,,,,,"Yes",1
"Row37325","MountGinini",7.4,11,23.8,,,"ENE",63,"ENE","ENE",17,13,,,,,,,,,"Yes",1
"Row37326","MountGinini",6.1,10.9,35.4,,,"NW",24,"WNW","NW",13,9,99,,,,,,9.1,,"Yes",1
"Row37327","MountGinini",7.7,8.1,0.2,,,"WNW",52,"WNW","WNW",19,17,,,,,,,,,"No",1
"Row37328","MountGinini",6.4,10.1,4.6,,,"NW",50,"NNW","WNW",19,19,,95,,,,,,8.7,"Yes",1
"Row37330","MountGinini",-1.5,5.5,,,,"SW",72,"NA","WSW",,26,,,,,,,,,"NA",1
"Row37331","MountGinini",-0.5,9.9,3,,,"S",56,"SSW","W",13,9,69,79,,,,,5.3,7.5,"Yes",0
"Row37332","MountGinini",2.6,10.6,0,,,"WSW",61,"W","WSW",22,17,61,60,,,,,5.4,9.2,"No",0
"Row37333","MountGinini",1.4,9.2,0.2,,,"SW",57,"E","NNE",7,6,84,90,,,,,5.3,6.2,"No",0
"Row37334","MountGinini",-0.5,6.8,0.2,,,"NW",33,"N","W",11,13,,89,,,,,,6,"No",0
"Row37335","MountGinini",1.4,9.3,0.4,,,"NW",37,"W","W",19,15,,89,,,,,,8.4,"No",1
"Row37336","MountGinini",-0.8,6.6,15.8,,,"SSW",35,"SW","WSW",13,15,54,63,,,,,1.5,4.8,"Yes",0
"Row37337","MountGinini",-2.5,7.5,0.4,,,"SSW",39,"SW","SSW",20,15,86,57,,,,,0.7,6.4,"No",0
"Row37338","MountGinini",0.3,9.1,0,,,"SSW",26,"WSW","WNW",2,4,83,81,,,,,3.3,6,"No",1
"Row37339","MountGinini",-0.7,7.4,3,,,"SW",41,"SSW","WSW",24,15,,88,,,,,,4.1,"Yes",0
"Row37340","MountGinini",-0.7,5.2,0,,,"SW",46,"SW","WSW",19,11,43,82,,,,,2.7,4.2,"No",0
"Row37341","MountGinini",1.3,10.1,0,,,"SW",46,"WSW","W",17,15,87,73,,,,,4.6,8.7,"No",0
"Row37342","MountGinini",4.8,9.1,0,,,"W",69,"W","W",26,26,,66,,,,,,8,"No",0
"Row37344","MountGinini",-4.4,5.2,,,,"S",44,"NA","SSE",,7,,61,,,,,,3.7,"NA",0
"Row37345","MountGinini",-1.4,7.4,0.4,,,"S",41,"NNE","ESE",9,2,55,68,,,,,4.7,6.5,"No",0
"Row37346","MountGinini",-0.3,7.4,0,,,"SSE",26,"E","NW",4,9,71,76,,,,,3.2,5.1,"No",0
"Row37347","MountGinini",-1,8.3,0.4,,,"W",26,"SW","WNW",13,7,97,79,,,,,1.6,7.3,"No",0
"Row37348","MountGinini",0.7,8.1,0,,,"WSW",41,"SW","WSW",19,15,71,67,,,,,4.1,4.9,"No",0
"Row37349","MountGinini",-0.6,6.3,0.2,,,"W",44,"W","W",24,17,89,80,,,,,1.2,4.2,"No",0
"Row37350","MountGinini",2.3,7.3,0,,,"NW",57,"NW","NE",17,22,71,,,,,,4.7,,"No",1
"Row37353","MountGinini",-2.3,3,,,,"SW",41,"NA","SW",,7,,,,,,,,,"NA",1
"Row37354","MountGinini",0.5,7.8,,,,"WSW",22,"NA","SE",,2,,66,,,,,,5.4,"NA",0
"Row37356","MountGinini",-4.2,2.4,,,,"WSW",30,"NA","SW",,6,,86,,,,,,1.8,"NA",0
"Row37357","MountGinini",-2.5,4.5,0.2,,,"E",20,"WSW","SSE",2,2,86,82,,,,,0.4,3.4,"No",0
"Row37358","MountGinini",-2.5,4.4,0.2,,,"ENE",24,"ESE","ENE",7,4,92,85,,,,,-0.5,2.3,"No",0
"Row37359","MountGinini",-1.9,2.2,0.4,,,"E",43,"ESE","ESE",7,9,,92,,,,,,1.3,"No",1
"Row37360","MountGinini",0,3.9,0.8,,,"NE",33,"E","E",13,6,,,,,,,,,"No",1
"Row37361","MountGinini",0.5,3.5,1.2,,,"N",39,"NNE","N",13,9,,,,,,,,,"Yes",0
"Row37364","MountGinini",-1.6,1.8,0.4,,,"NW",76,"W","WNW",31,28,,,,,,,,,"No",0
"Row37367","MountGinini",-4.3,0.6,,,,"WSW",52,"NA","WSW",,28,,98,,,,,,-0.1,"NA",1
"Row37368","MountGinini",-2.4,2.3,3,,,"SW",61,"SW","SW",35,24,94,94,,,,,-0.4,0.6,"Yes",1
"Row37369","MountGinini",-1.7,0,4,,,"NNE",28,"NE","NNE",9,6,,,,,,,,,"Yes",1
"Row37370","MountGinini",0,2.5,3,,,"NW",65,"NW","NW",22,24,,,,,,,,,"Yes",1
"Row37371","MountGinini",-3.1,-1,4.4,,,"W",59,"W","NA",24,,,,,,,,,,"Yes",1
"Row37374","MountGinini",,0,,,,"S",56,"NA","SSW",,6,,,,,,,,,"NA",1
"Row37375","MountGinini",-5.8,0.3,3.2,,,"SSE",44,"SSE","SE",17,4,90,83,,,,,-3.9,-0.5,"Yes",1
"Row37376","MountGinini",-4.8,0.8,2,,,"SE",39,"ESE","E",9,4,99,86,,,,,-3,0.1,"Yes",1
"Row37377","MountGinini",-4.5,2.7,3,,,"ENE",26,"SW","WNW",9,2,51,65,,,,,-2.4,2,"Yes",0
"Row37378","MountGinini",-3.7,3.4,0,,,"NE",26,"NNW","NE",6,2,89,77,,,,,0,2.8,"No",0
"Row37379","MountGinini",-1.8,5.6,0.6,,,"WNW",33,"WNW","N",17,6,95,82,,,,,0.4,3.5,"No",0
"Row37380","MountGinini",-0.3,2.2,0,,,"NNE",65,"NNE","NNE",24,24,100,,,,,,1.9,,"No",1
"Row37381","MountGinini",-0.7,2.1,33,,,"WNW",59,"W","W",20,19,,98,,,,,,0,"Yes",1
"Row37382","MountGinini",-1.4,4.7,9.2,,,"NW",48,"NW","NNW",24,17,,,,,,,,,"Yes",1
"Row37384","MountGinini",-2.8,0.2,,,,"WSW",61,"NA","WSW",,19,,,,,,,,,"NA",1
"Row37385","MountGinini",-3.8,2.5,9,,,"SW",61,"SW","NA",31,,,,,,,,,,"Yes",1
"Row37386","MountGinini",-4.9,3.3,0.2,,,"SSW",26,"SSE","NA",6,,64,,,,,,-1.4,,"No",0
"Row37387","MountGinini",-1.8,7,0.4,,,"SW",46,"SSW","SSE",17,9,82,41,,,,,0.1,4.7,"No",0
"Row37388","MountGinini",-3.1,7.5,0.2,,,"E",41,"S","NNW",6,4,52,67,,,,,1.8,6.4,"No",0
"Row37389","MountGinini",-1.3,8.3,0,,,"NNW",33,"ENE","N",7,7,20,59,,,,,5.5,5.9,"No",0
"Row37391","MountGinini",-2.2,3,,,,"SSW",41,"NA","WSW",,7,,89,,,,,,2.2,"NA",1
"Row37392","MountGinini",-5.3,2.9,2.2,,,"S",67,"S","SSE",24,13,68,56,,,,,-2.3,1.3,"Yes",0
"Row37393","MountGinini",-5,2.6,0,,,"SSE",50,"SSE","NA",15,,88,,,,,,-2.7,,"No",0
"Row37394","MountGinini",-3.8,2.5,0.4,,,"S",37,"S","SE",9,6,86,66,,,,,-1.2,0.4,"No",0
"Row37395","MountGinini",-4.2,3.8,0,,,"WSW",41,"SW","SW",20,11,65,65,,,,,-2.3,0.7,"No",0
"Row37396","MountGinini",-4.6,1.6,0,,,"WSW",46,"WSW","WSW",15,19,,87,,,,,,-0.1,"No",0
"Row37397","MountGinini",-2.7,1.3,0,,,"W",63,"W","W",30,24,98,100,,,,,-0.6,0,"No",0
"Row37398","MountGinini",-1.2,1.3,0,,,"W",85,"W","W",33,37,,,,,,,,,"No",1
"Row37400","MountGinini",-4.7,3.8,,,,"WSW",44,"NA","WSW",,15,,73,,,,,,3.6,"NA",1
"Row37401","MountGinini",-3.2,4.5,1.6,,,"SSE",63,"SSE","SSE",31,9,64,70,,,,,0.5,3.2,"Yes",0
"Row37402","MountGinini",-2.3,6.5,0,,,"SSE",57,"SE","SE",15,2,72,52,,,,,0.3,6,"No",0
"Row37403","MountGinini",-2.2,6.8,0,,,"WSW",37,"SSW","W",22,11,,65,,,,,,6.4,"No",0
"Row37404","MountGinini",-2.6,4.1,0.2,,,"W",56,"W","WNW",24,19,93,79,,,,,0,2.1,"No",0
"Row37406","MountGinini",-3.8,3.1,,,,"WSW",41,"NA","WSW",,20,,90,,,,,,1,"NA",1
"Row37407","MountGinini",-4,4.3,10,,,"N",39,"WNW","WNW",9,7,13,53,,,,,3.1,4.1,"Yes",1
"Row37408","MountGinini",-3.3,4.3,4.6,,,"W",41,"W","NW",19,17,95,72,,,,,-1.5,3.7,"Yes",0
"Row37409","MountGinini",-1.5,7.4,0,,,"NNW",54,"NW","N",19,19,73,64,,,,,4.1,5.7,"No",1
"Row37411","MountGinini",-4.8,-2.3,,,,"W",72,"NA","NA",,,,,,,,,,,"NA",0
"Row37413","MountGinini",,1,,,,"SW",44,"NA","WSW",,19,,100,,,,,,0.1,"NA",1
"Row37414","MountGinini",0,6.9,0,,,"NW",50,"W","NW",17,9,8,50,,,,,3.6,6.9,"No",0
"Row37415","MountGinini",0.3,4.2,0,,,"NW",59,"NW","NNW",26,22,79,89,,,,,2,2.6,"No",0
"Row37416","MountGinini",-5.3,-1.5,0.6,,,"WSW",61,"WSW","W",24,11,99,100,,,,,-3.8,-2.7,"No",1
"Row37417","MountGinini",-2.8,7,1.8,,,"S",46,"SW","WSW",22,17,85,64,,,,,-0.2,6.5,"Yes",0
"Row37418","MountGinini",2.5,11,0,,,"NW",44,"W","WNW",9,15,53,51,,,,,6.5,8.6,"No",0
"Row37419","MountGinini",2.3,11.8,0,,,"NW",89,"NW","NW",37,33,46,46,,,,,6,8.3,"No",1
"Row37420","MountGinini",0.1,2.9,8.2,,,"WSW",61,"W","WNW",22,26,,,,,,,,,"Yes",0
"Row37421","MountGinini",-2.7,-1.5,0.2,,,"W",87,"W","W",31,39,,,,,,,,,"No",0
"Row37422","MountGinini",-1.9,10.7,5.8,,,"WSW",54,"S","NW",19,7,,74,,,,,,10,"Yes",0
"Row37423","MountGinini",2.5,11.1,0,,,"W",35,"NW","W",19,17,29,43,,,,,7.2,10.2,"No",0
"Row37424","MountGinini",1.8,10.6,0,,,"WNW",52,"NW","WNW",15,20,73,49,,,,,6.1,9.4,"No",0
"Row37425","MountGinini",2,4.6,0.2,,,"WNW",50,"W","SSW",20,24,,97,,,,,,-0.3,"No",1
"Row37426","MountGinini",-2.8,10.3,0.8,,,"SSE",30,"E","NNE",7,9,35,60,,,,,5.9,8.7,"No",0
"Row37427","MountGinini",1.6,10.5,0,,,"WNW",35,"W","W",19,13,82,79,,,,,4.7,7.1,"No",0
"Row37428","MountGinini",2.3,12.8,0.4,,,"NNW",48,"WNW","WNW",11,9,97,74,,,,,4.3,12,"No",0
"Row37429","MountGinini",3.8,10.4,0.6,,,"W",61,"W","SW",26,20,94,70,,,,,5.1,7,"No",0
"Row37430","MountGinini",2.3,13,0,,,"W",59,"WSW","WNW",20,28,48,59,,,,,8.7,11.3,"No",0
"Row37431","MountGinini",-2.4,7.7,0,,,"SW",57,"WSW","WSW",19,17,51,58,,,,,2.1,6.1,"No",0
"Row37432","MountGinini",-2.5,11.2,0,,,"NNE",28,"ENE","NW",9,11,59,53,,,,,4.8,10.4,"No",0
"Row37433","MountGinini",-0.2,12.7,0.2,,,"NW",48,"NW","NW",11,11,59,42,,,,,6.8,12.4,"No",0
"Row37434","MountGinini",4.5,16.3,0,,,"NW",67,"NW","NW",17,20,55,58,,,,,9.5,13.9,"No",1
"Row37435","MountGinini",8,8.3,1.8,,,"NW",93,"NNW","NW",28,39,96,,,,,,8.1,,"Yes",1
"Row37436","MountGinini",-2.2,-1.1,48.8,,,"W",69,"W","WSW",28,30,,88,,,,,,-2.5,"Yes",1
"Row37437","MountGinini",-4.7,5.1,2,,,"SW",78,"SW","WSW",26,15,93,78,,,,,-2.3,2,"Yes",0
"Row37438","MountGinini",0.3,15.5,0,,,"ESE",24,"ESE","N",7,7,18,50,,,,,10.5,13.8,"No",0
"Row37439","MountGinini",5.4,15.9,0,,,"W",39,"WSW","W",17,15,48,42,,,,,10.2,15.4,"No",0
"Row37440","MountGinini",5.5,15.7,0,,,"W",67,"W","W",24,28,54,42,,,,,11.1,14.8,"No",0
"Row37441","MountGinini",9.9,18.2,0,,,"W",80,"W","W",28,24,29,34,,,,,14.1,16.5,"No",1
"Row37442","MountGinini",-1.8,8,0.2,,,"NW",33,"NNE","NW",6,13,99,69,,,,,-0.2,6.4,"No",0
"Row37443","MountGinini",-1.4,6.9,0.8,,,"WNW",26,"SW","NNW",2,6,96,88,,,,,0.5,3.5,"No",1
"Row37444","MountGinini",-1.7,0.5,0,,,"E",28,"ESE","E",6,9,,,,,,,,,"No",1
"Row37445","MountGinini",-0.1,10.8,0,,,"WSW",31,"W","WNW",13,13,89,71,,,,,2.4,8.9,"No",0
"Row37446","MountGinini",7,14.1,0,,,"WSW",80,"NW","W",31,26,45,51,,,,,9.4,13.3,"No",0
"Row37447","MountGinini",3.6,15.7,0.2,,,"WNW",31,"SW","NW",7,15,37,57,,,,,11.2,14.7,"No",0
"Row37448","MountGinini",5.9,18.2,0,,,"SW",50,"WSW","WNW",22,19,48,48,,,,,10.8,16.4,"No",0
"Row37449","MountGinini",9.8,17.8,0,,,"WSW",52,"W","WSW",19,20,56,28,,,,,12.9,17.1,"No",0
"Row37450","MountGinini",-2.5,5.9,0,,,"WSW",57,"SSE","SSE",15,28,69,59,,,,,0.7,4.8,"No",0
"Row37451","MountGinini",3.1,16.4,0,,,"W",33,"W","W",19,15,66,49,,,,,7.5,14.7,"No",0
"Row37452","MountGinini",7.3,16.6,0,,,"WNW",69,"NW","WNW",30,31,53,37,,,,,10.7,16,"No",0
"Row37453","MountGinini",3,13.2,0,,,"SW",52,"W","WNW",19,19,59,53,,,,,6.4,11.7,"No",0
"Row37454","MountGinini",4.4,17.5,0,,,"WNW",31,"NE","NW",9,9,50,38,,,,,9.3,16.2,"No",0
"Row37455","MountGinini",6.4,17.4,0,,,"WSW",33,"W","W",15,13,77,58,,,,,11.4,14.5,"No",0
"Row37456","MountGinini",8.6,20.2,0,,,"WSW",37,"W","WSW",11,17,65,38,,,,,12.9,18.2,"No",0
"Row37457","MountGinini",8.7,9.8,0,,,"WSW",76,"WNW","WSW",28,30,89,79,,,,,8.8,5.3,"No",1
"Row37458","MountGinini",-1,13.3,1.6,,,"SSW",48,"SSE","N",9,9,43,63,,,,,6.4,9.7,"Yes",0
"Row37459","MountGinini",1.8,8.9,0.2,,,"ENE",33,"NE","ENE",9,11,,85,,,,,,6.8,"No",0
"Row37460","MountGinini",3.2,17.4,0.2,,,"WSW",31,"W","W",9,13,84,59,,,,,8.7,15.8,"No",0
"Row37461","MountGinini",9.7,10.6,28.6,,,"NW",61,"NW","NNW",20,28,,,,,,,,,"Yes",1
"Row37462","MountGinini",5.8,12.9,0.2,,,"WNW",50,"WSW","W",15,17,73,40,,,,,8.9,11.8,"No",0
"Row37463","MountGinini",-0.1,9.7,0.2,,,"SSW",33,"ESE","E",9,7,87,69,,,,,3.5,7.5,"No",0
"Row37464","MountGinini",-0.8,12.9,0,,,"NNE",31,"ENE","NE",9,9,55,44,,,,,6.8,12.8,"No",0
"Row37465","MountGinini",7.5,17.8,0,,,"WNW",39,"WNW","WNW",13,17,59,33,,,,,11,17.3,"No",0
"Row37466","MountGinini",2.4,14.5,0,,,"ENE",30,"NNE","NW",9,11,,62,,,,,,12.2,"No",0
"Row37467","MountGinini",4.3,17.2,0,,,"W",41,"W","WNW",13,17,57,49,,,,,8.5,15.1,"No",0
"Row37468","MountGinini",5.6,14.7,0,,,"W",33,"WSW","W",9,13,56,62,,,,,9.1,11,"No",0
"Row37469","MountGinini",0.6,14.7,0,,,"NW",31,"N","NW",4,15,,59,,,,,,13.7,"No",0
"Row37470","MountGinini",4,12.1,0.4,,,"WSW",59,"WNW","W",17,30,,51,,,,,,10.2,"No",0
"Row37471","MountGinini",-1.5,9.7,0.2,,,"SSE",69,"SSE","SE",31,15,,76,,,,,,8.6,"No",0
"Row37472","MountGinini",5.2,19.4,0,,,"WNW",44,"W","W",17,19,78,49,,,,,9.9,17,"No",0
"Row37473","MountGinini",5.8,17.8,0,,,"ESE",26,"ESE","NNE",4,7,61,57,,,,,11.9,15.7,"No",0
"Row37474","MountGinini",12.3,24,0,,,"W",39,"W","WNW",6,17,39,34,,,,,18.3,22.9,"No",0
"Row37475","MountGinini",10.8,20.3,1,,,"W",46,"W","SSW",15,15,96,100,,,,,11.1,11.8,"No",1
"Row37476","MountGinini",9.1,20,11,,,"NNW",31,"WNW","W",9,11,94,88,,,,,14.3,18.2,"Yes",0
"Row37477","MountGinini",11.9,25.1,0.2,,,"W",43,"WNW","WNW",11,11,78,63,,,,,17.2,24.1,"No",0
"Row37478","MountGinini",11.9,22,0,,,"WSW",57,"W","W",22,20,40,33,,,,,13.4,21.2,"No",0
"Row37479","MountGinini",11.3,23.7,0,,,"WSW",48,"SW","SSW",15,6,37,23,,,,,15.2,22.8,"No",0
"Row37480","MountGinini",9.4,23.4,0,,,"ENE",31,"ESE","E",6,9,45,40,,,,,17.5,22.3,"No",0
"Row37481","MountGinini",17.4,29.8,0,,,"ESE",46,"NW","SW",20,9,49,34,,,,,21,28,"No",0
"Row37482","MountGinini",14.2,27.5,0.6,,,"NW",46,"N","WNW",9,15,35,35,,,,,21.4,26.7,"No",0
"Row37483","MountGinini",16.9,25.8,0,,,"WSW",87,"WNW","WNW",30,39,47,28,,,,,19.4,25.7,"No",0
"Row37484","MountGinini",4,20.2,0,,,"NNE",24,"E","NNE",11,6,,47,,,,,,19.3,"No",0
"Row37485","MountGinini",6.4,25.3,0,,,"W",44,"WNW","WNW",19,13,80,32,,,,,13.8,24.9,"No",0
"Row37486","MountGinini",13.8,26.7,0,,,"WSW",80,"W","WSW",31,33,26,17,,,,,21.8,21.2,"No",0
"Row37487","MountGinini",14.1,20.7,0,,,"SSW",54,"WNW","SW",17,20,42,68,,,,,15.5,12.8,"No",1
"Row37488","MountGinini",11.1,24.6,0,,,"WSW",31,"SW","SW",15,15,46,34,,,,,15.6,21.8,"No",0
"Row37489","MountGinini",11.2,27.3,0,,,"W",37,"W","W",9,11,30,26,,,,,19.2,26,"No",0
"Row37490","MountGinini",18.8,30,0,,,"W",78,"WNW","W",22,20,34,48,,,,,22.5,24.7,"No",0
"Row37491","MountGinini",10,21.2,0,,,"NW",26,"ENE","NW",9,13,,70,,,,,,18.3,"No",0
"Row37492","MountGinini",7.6,22.1,0.4,,,"E",26,"NE","NW",9,9,46,57,,,,,14.7,20.1,"No",0
"Row37493","MountGinini",13.2,25.2,0,,,"W",46,"NW","WSW",17,19,75,35,,,,,16.6,23,"No",0
"Row37494","MountGinini",9.5,23.7,0.2,,,"ENE",35,"E","W",4,7,85,29,,,,,14.2,22.2,"No",0
"Row37495","MountGinini",12.1,24.1,0,,,"ENE",37,"NE","N",17,11,97,56,,,,,15.1,22.9,"No",1
"Row37496","MountGinini",11.4,16.4,4.6,,,"E",39,"NE","WNW",13,6,,96,,,,,,16.3,"Yes",1
"Row37497","MountGinini",6.9,19.5,0.4,,,"NNW",33,"N","NW",13,9,85,47,,,,,10.7,18,"No",0
"Row37498","MountGinini",7.4,21.2,0,,,"NW",46,"WNW","W",13,17,47,33,,,,,12.7,19.7,"No",1
"Row37499","MountGinini",1.7,9.6,0,,,"ESE",70,"ESE","ESE",30,24,93,82,,,,,3.4,9.2,"No",0
"Row37500","MountGinini",3.1,14.8,0,,,"ESE",72,"E","E",33,28,,73,,,,,,13.8,"No",0
"Row37501","MountGinini",5.2,16.7,0,,,"E",52,"ENE","E",20,19,,66,,,,,,15.6,"No",0
"Row37502","MountGinini",9.4,21.4,,,,"NNE",39,"NA","NW",,7,,52,,,,,,20.5,"NA",0
"Row37503","MountGinini",11.8,20.2,0,,,"E",30,"ESE","ENE",6,13,24,58,,,,,15.7,19.3,"No",0
"Row37504","MountGinini",8.1,21.8,0,,,"ENE",28,"SW","WNW",19,6,89,66,,,,,12.7,19,"No",0
"Row37505","MountGinini",12.3,21.8,0,,,"SSW",26,"S","E",9,9,83,60,,,,,15.4,20.2,"No",0
"Row37506","MountGinini",10.4,20.3,0.2,,,"NNE",22,"SW","NNE",9,9,,73,,,,,,19,"No",0
"Row37507","MountGinini",9.1,18.4,0,,,"W",39,"W","WNW",19,13,95,74,,,,,11.1,17,"No",0
"Row37508","MountGinini",11.1,20.1,0.2,,,"NW",37,"NNW","WNW",9,13,84,68,,,,,14.9,19.2,"No",0
"Row37509","MountGinini",9.8,17.6,0.2,,,"WSW",46,"WSW","W",20,13,83,55,,,,,11.2,16.4,"No",0
"Row37510","MountGinini",1.1,13,0,,,"ENE",24,"SSW","NE",7,6,69,53,,,,,4.4,12.5,"No",0
"Row37511","MountGinini",3.7,15.8,0.2,,,"ENE",31,"NNE","N",15,7,97,62,,,,,6.4,13.5,"No",0
"Row37512","MountGinini",6.4,12.2,1,,,"N",78,"NNW","NW",28,26,100,96,,,,,8.1,10,"No",1
"Row37513","MountGinini",7.5,13,32.2,,,"WNW",72,"WNW","WNW",30,24,,,,,,,,,"Yes",0
"Row37514","MountGinini",4.5,14.1,0.2,,,"W",50,"WSW","W",22,13,78,70,,,,,6.2,13.5,"No",0
"Row37515","MountGinini",5.6,15.6,0.2,,,"WSW",54,"W","W",17,17,84,60,,,,,7.9,14.7,"No",0
"Row37516","MountGinini",6.7,17,0,,,"WSW",35,"N","N",9,7,66,60,,,,,10.8,16.2,"No",0
"Row37517","MountGinini",8.2,18.3,0,,,"W",39,"W","WNW",13,19,74,49,,,,,11.5,17.4,"No",0
"Row37518","MountGinini",10.8,19.9,0,,,"N",46,"NW","NW",22,17,96,68,,,,,13.1,18.3,"No",0
